team_id,name,player_id,firstname,lastname,birthdate
2135,Nantes,38350,Leo,Dubois,NULL
2135,Nantes,36686,Maxime,Dupe,1993-03-04 00:00:00.000
2135,Nantes,39973,Rafael,Galhardo,1991-10-30 00:00:00.000
2135,Nantes,19692,Guillaume,Gillet,1984-03-09 00:00:00.000
2135,Nantes,39933,Jules,Iloki,1992-01-14 00:00:00.000
2135,Nantes,42937,Lucas,Lima,1991-10-10 00:00:00.000
2135,Nantes,41359,Wilfried,Moimbe,1988-10-18 00:00:00.000
2135,Nantes,21061,Remy,Riou,1987-08-06 00:00:00.000
2135,Nantes,39040,Valentin,Rongier,1994-12-07 00:00:00.000
2135,Nantes,31543,Emiliano,Sala,1990-10-31 00:00:00.000
2135,Nantes,32655,Kolbeinn,Sigthorsson,1990-03-14 00:00:00.000
2135,Nantes,34449,Adrien,Thomasson,1993-12-10 00:00:00.000
2135,Nantes,37002,Abdoulaye,Toure,1994-03-03 00:00:00.000
2135,Nantes,36687,Oswaldo,Vizcarrondo,1984-05-31 00:00:00.000
698,Nice,30067,Paul,Baysse,1988-05-18 00:00:00.000
698,Nice,42936,Walter,Benitez,1993-03-19 00:00:00.000
698,Nice,19684,Mathieu,Bodmer,1982-11-22 00:00:00.000
698,Nice,42490,Dorian,Caddy,1995-03-20 00:00:00.000
698,Nice,38000,Yoan,Cardinale,1994-03-27 00:00:00.000
698,Nice,37021,Bryan,Constant,1994-03-27 00:00:00.000
698,Nice,31655,Kevin,Gomis,1989-01-20 00:00:00.000
698,Nice,36192,Mouez,Hassen,1995-03-05 00:00:00.000
698,Nice,39244,Vincent,Koziello,1995-10-28 00:00:00.000
698,Nice,41819,Mickael,Le Bihan,1990-05-16 00:00:00.000
698,Nice,41377,Maxime,Le Marchand,1989-11-10 00:00:00.000
698,Nice,38249,Gautier,Lloris,1995-07-18 00:00:00.000
698,Nice,37972,Ricardo,Pereira,1993-10-06 00:00:00.000
698,Nice,33950,Alassane,Pléa,1993-03-10 00:00:00.000
698,Nice,21918,Simon,Pouplin,1985-05-28 00:00:00.000
698,Nice,36054,Albert,Rafetraniaina,1996-09-09 00:00:00.000
698,Nice,36308,Lucas,Rougeaux,1994-03-10 00:00:00.000
698,Nice,37554,Jean Michel,Seri,1991-07-19 00:00:00.000
698,Nice,38662,Julien,Vercauteren,1993-01-12 00:00:00.000
698,Nice,36259,Rémi,Walter,1995-04-26 00:00:00.000
694,Paris Saint Germain,39912,Jean-Kevin,Augustin,1997-06-16 00:00:00.000
694,Paris Saint Germain,21559,Serge,Aurier,1992-12-24 00:00:00.000
694,Paris Saint Germain,22332,Edinson,Cavani,1987-02-14 00:00:00.000
694,Paris Saint Germain,24901,Angel,Di Maria,1988-02-14 00:00:00.000
694,Paris Saint Germain,42794,Alec,Georgen,1998-09-17 00:00:00.000
694,Paris Saint Germain,39913,Presnel,Kimpembe,1995-08-13 00:00:00.000
694,Paris Saint Germain,30264,Layvin,Kurzawa,1992-04-09 00:00:00.000
694,Paris Saint Germain,24877,David,Luiz,1987-04-22 00:00:00.000
694,Paris Saint Germain,35142,NULL,Marquinhos,1994-05-14 00:00:00.000
694,Paris Saint Germain,21329,Blaise,Matuidi,1987-04-09 00:00:00.000
694,Paris Saint Germain,20204,NULL,Maxwell,1981-08-27 00:00:00.000
694,Paris Saint Germain,20264,Thiago,Motta,1982-08-28 00:00:00.000
694,Paris Saint Germain,36173,Lucas,Moura,1992-08-13 00:00:00.000
694,Paris Saint Germain,42405,Christopher,Nkunku,1997-11-14 00:00:00.000
694,Paris Saint Germain,36448,Hervin,Ongenda,1995-06-24 00:00:00.000
694,Paris Saint Germain,22336,Javier,Pastore,1989-06-20 00:00:00.000
694,Paris Saint Germain,34684,Adrien,Rabiot,1995-04-03 00:00:00.000
694,Paris Saint Germain,19991,Thiago,Silva,1984-09-22 00:00:00.000
694,Paris Saint Germain,22345,Salvatore,Sirigu,1987-01-12 00:00:00.000
694,Paris Saint Germain,21551,Benjamin,Stambouli,1990-08-13 00:00:00.000
694,Paris Saint Germain,29564,Kevin,Trapp,1990-07-08 00:00:00.000
694,Paris Saint Germain,34696,Marco,Verratti,1992-11-05 00:00:00.000
695,Rennes,31428,Benjamin,Andre,1990-08-03 00:00:00.000
695,Rennes,21260,Sylvain,Armand,1980-08-01 00:00:00.000
695,Rennes,39006,Ludovic,Baal,1986-05-24 00:00:00.000
695,Rennes,36601,Christian,Bruls,1988-09-30 00:00:00.000
695,Rennes,39012,Dimitri,Cavare,1995-02-05 00:00:00.000
695,Rennes,21263,Clement,Chantome,1987-09-11 00:00:00.000
695,Rennes,29337,Benoît,Costil,1987-07-03 00:00:00.000
695,Rennes,21283,Romain,Danze,1986-07-03 00:00:00.000
695,Rennes,21519,Abdoulaye,Diallo,1992-03-30 00:00:00.000
695,Rennes,42786,Kermit,Erasmus,NULL
695,Rennes,21316,Gelson,Fernandes,1986-09-02 00:00:00.000
695,Rennes,41362,Edvinas,Gertmonas,1996-06-01 00:00:00.000
695,Rennes,42296,Joris,Gnagnon,1997-01-13 00:00:00.000
695,Rennes,19850,Yoann,Gourcuff,1986-07-11 00:00:00.000
695,Rennes,38102,Kamil,Grosicki,1988-06-08 00:00:00.000
695,Rennes,37578,Habib,Habibou,1987-04-16 00:00:00.000
695,Rennes,39953,NULL,Pedro Henrique,1990-06-16 00:00:00.000
695,Rennes,36530,Adrien,Hunou,1994-01-19 00:00:00.000
695,Rennes,42276,Nicolas,Janvier,1998-08-11 00:00:00.000
695,Rennes,34032,Pedro,Mendes,1990-10-01 00:00:00.000
695,Rennes,38659,Edson,Mexer,1987-09-08 00:00:00.000
695,Rennes,36501,Steven,Moreira,1994-08-13 00:00:00.000
695,Rennes,33847,Paul,Nardi,1994-05-18 00:00:00.000
695,Rennes,30361,Paul-Georges,Ntep,1992-07-29 00:00:00.000
695,Rennes,33791,Sanjin,Prcic,1993-11-20 00:00:00.000
695,Rennes,36511,Wesley,Said,1995-04-19 00:00:00.000
695,Rennes,42462,Sebastien,Salles-Lamonge,1996-01-28 00:00:00.000
695,Rennes,34104,Giovanni,Sio,1989-03-31 00:00:00.000
695,Rennes,36239,Yacouba,Sylla,1990-11-29 00:00:00.000
695,Rennes,34085,Mehdi,Zeffane,1992-05-19 00:00:00.000
697,Saint Etienne,33351,Robert,Beric,1991-06-17 00:00:00.000
697,Saint Etienne,21277,Jeremy,Clement,1984-08-26 00:00:00.000
697,Saint Etienne,31573,Benjamin,Corgnet,1987-04-06 00:00:00.000
697,Saint Etienne,34131,Bryan,Dabo,1992-02-18 00:00:00.000
697,Saint Etienne,29467,Romain,Hamouma,1987-03-29 00:00:00.000
697,Saint Etienne,21290,Fabien,Lemoine,1987-03-16 00:00:00.000
697,Saint Etienne,41384,Anthony,Maisonnial,1998-03-23 00:00:00.000
697,Saint Etienne,21584,Kevin,Malcuit,1991-07-31 00:00:00.000
697,Saint Etienne,21214,Yohan,Mollo,1989-07-18 00:00:00.000
697,Saint Etienne,21100,Kevin,Monnet-Paquet,1988-08-19 00:00:00.000
697,Saint Etienne,28472,Jessy,Moulin,1986-01-13 00:00:00.000
697,Saint Etienne,27012,Vincent,Pajot,1990-09-19 00:00:00.000
697,Saint Etienne,21323,Loic,Perrin,1985-08-07 00:00:00.000
697,Saint Etienne,42378,Ronael,Pierre Gabriel,NULL
697,Saint Etienne,41817,Erin Jorge Gomes,Pinheiro,NULL
697,Saint Etienne,36943,Florentin,Pogba,1990-08-19 00:00:00.000
697,Saint Etienne,28490,Nolan,Roux,1988-03-01 00:00:00.000
697,Saint Etienne,21208,Stephane,Ruffier,1986-09-27 00:00:00.000
697,Saint Etienne,36022,Ole,Selnaes,1994-07-07 00:00:00.000
697,Saint Etienne,42477,Alexander,Soderlund,1987-08-03 00:00:00.000
697,Saint Etienne,38853,Oussama,Tannane,1994-03-23 00:00:00.000
697,Saint Etienne,21470,Kevin,Theophile-Catherine,1989-10-28 00:00:00.000
697,Saint Etienne,34221,Pierre,Yves Polomat,NULL
692,Toulouse,31739,Jean-Daniel,Akpa,1992-10-11 00:00:00.000
692,Toulouse,40521,Alexis,Blin,1996-09-16 00:00:00.000
692,Toulouse,39059,Yann,Bodiger,1995-02-09 00:00:00.000
692,Toulouse,37061,Martin,Braithwaite,1991-06-05 00:00:00.000
692,Toulouse,42357,Issa,Diop,1997-07-09 00:00:00.000
692,Toulouse,41553,Wergiton,do Rosario Calmon,1988-09-28 00:00:00.000
692,Toulouse,21433,Tongo,Doumbia,1989-08-06 00:00:00.000
692,Toulouse,35197,Mauro,Goicoechea,1988-03-27 00:00:00.000
692,Toulouse,42376,Alban,Lafont,1999-01-23 00:00:00.000
692,Toulouse,37109,Francois,Moubandje,1990-06-21 00:00:00.000
692,Toulouse,31697,Pavle,Ninkov,1985-04-20 00:00:00.000
692,Toulouse,38655,Aleksandar,Pesic,1992-05-21 00:00:00.000
692,Toulouse,37008,Jessy,Pi,1993-09-24 00:00:00.000
692,Toulouse,21235,Pantxi,Sirieix,1980-10-07 00:00:00.000
692,Toulouse,36942,Uros,Spajic,1993-02-13 00:00:00.000
692,Toulouse,32001,Oscar,Trejo,1988-04-26 00:00:00.000
692,Toulouse,21237,Marc,Vidal,1991-06-03 00:00:00.000
692,Toulouse,34432,Steeve,Yago,1992-12-16 00:00:00.000
2276,AFC Bournemouth,32435,Benik,Afobe,1993-02-12 00:00:00.000
2276,AFC Bournemouth,36170,Nathan,Ake,1995-02-18 00:00:00.000
2276,AFC Bournemouth,41427,Harry,Arter,1989-12-28 00:00:00.000
2276,AFC Bournemouth,19717,Artur,Boruc,1980-02-20 00:00:00.000
2276,AFC Bournemouth,41421,Steve,Cook,1991-04-19 00:00:00.000
2276,AFC Bournemouth,41422,Charlie,Daniels,1986-09-07 00:00:00.000
2276,AFC Bournemouth,34587,Adam,Federici,1985-01-31 00:00:00.000
2276,AFC Bournemouth,41424,Simon,Francis,1985-02-16 00:00:00.000
2276,AFC Bournemouth,17696,Dan,Gosling,1990-02-01 00:00:00.000
2276,AFC Bournemouth,41456,Lewis,Grabban,1988-01-12 00:00:00.000
2276,AFC Bournemouth,32391,Max,Gradel,1987-11-30 00:00:00.000
2276,AFC Bournemouth,28443,Joshua,King,1992-01-15 00:00:00.000
2276,AFC Bournemouth,31851,Shaun,MacDonald,1988-06-17 00:00:00.000
2276,AFC Bournemouth,41425,Tyrone,Mings,1993-03-13 00:00:00.000
2276,AFC Bournemouth,41428,Eunan,O'Kane,1990-07-10 00:00:00.000
2276,AFC Bournemouth,41429,Marc,Pugh,1987-04-02 00:00:00.000
2276,AFC Bournemouth,33656,Adam,Smith,1991-04-29 00:00:00.000
2276,AFC Bournemouth,17766,Junior,Stanislas,1989-11-26 00:00:00.000
2276,AFC Bournemouth,31910,Andrew,Surman,1986-08-20 00:00:00.000
2276,AFC Bournemouth,42549,Rhoys,Wiggins,1987-11-04 00:00:00.000
2276,AFC Bournemouth,41433,Callum,Wilson,1992-02-27 00:00:00.000
569,Arsenal,36602,Hector,Bellerin,1995-03-10 00:00:00.000
569,Arsenal,33998,Joel,Campbell,1992-06-26 00:00:00.000
569,Arsenal,23106,Santi,Cazorla,1984-12-13 00:00:00.000
569,Arsenal,17964,Petr,Cech,1982-05-20 00:00:00.000
569,Arsenal,35055,Calum,Chambers,1995-01-20 00:00:00.000
569,Arsenal,18238,Francis,Coquelin,1991-05-13 00:00:00.000
569,Arsenal,36300,Mohamed,Elneny,1992-07-11 00:00:00.000
569,Arsenal,17735,Kieran,Gibbs,1989-09-26 00:00:00.000
569,Arsenal,28468,Olivier,Giroud,1986-09-30 00:00:00.000
569,Arsenal,40008,Alex,Iwobi,1996-05-03 00:00:00.000
569,Arsenal,21173,Laurent,Koscielny,1985-09-10 00:00:00.000
569,Arsenal,21646,Per,Mertesacker,1984-09-29 00:00:00.000
569,Arsenal,23100,Nacho,Monreal,1986-02-26 00:00:00.000
569,Arsenal,21347,David,Ospina,1988-08-31 00:00:00.000
569,Arsenal,31954,Alex,Oxlade-Chamberlain,1993-08-15 00:00:00.000
569,Arsenal,21636,Mesut,Ozil,1988-10-15 00:00:00.000
569,Arsenal,37068,Gabriel,Paulista,1990-11-26 00:00:00.000
569,Arsenal,17720,Aaron,Ramsey,1990-12-26 00:00:00.000
569,Arsenal,40940,Jeff,Reine-Adelaide,1998-01-17 00:00:00.000
569,Arsenal,22398,Alexis,Sanchez,1988-12-19 00:00:00.000
569,Arsenal,17723,Theo,Walcott,1989-03-16 00:00:00.000
569,Arsenal,18029,Danny,Welbeck,1990-11-26 00:00:00.000
569,Arsenal,18030,Jack,Wilshere,1992-01-01 00:00:00.000
569,Arsenal,28859,Granit,Xhaka,1992-09-27 00:00:00.000
580,Chelsea,41434,Ola,Aina,1996-10-08 00:00:00.000
580,Chelsea,23097,Cesar,Azpilicueta,1989-08-28 00:00:00.000
580,Chelsea,17883,Asmir,Begovic,1987-06-20 00:00:00.000
580,Chelsea,17835,Gary,Cahill,1985-12-19 00:00:00.000
580,Chelsea,30252,Nathaniel,Chalobah,1994-12-12 00:00:00.000
580,Chelsea,23209,Diego,Costa,1988-10-07 00:00:00.000
580,Chelsea,31976,Thibaut,Courtois,1992-05-11 00:00:00.000
580,Chelsea,17717,Cesc,Fabregas,1987-05-04 00:00:00.000
580,Chelsea,21162,Eden,Hazard,1991-01-07 00:00:00.000
580,Chelsea,17972,Branislav,Ivanovic,1984-02-22 00:00:00.000
580,Chelsea,40012,Ruben,Loftus-Cheek,1996-01-23 00:00:00.000
580,Chelsea,32710,Nemanja,Matic,1988-08-01 00:00:00.000
580,Chelsea,36573,Matt,Miazga,1995-07-19 00:00:00.000
580,Chelsea,17955,John,Obi Mikel,1987-04-22 00:00:00.000
580,Chelsea,41794,Robert Kenedy,Nunes do Nasclmento,1996-02-08 00:00:00.000
580,Chelsea,34919,Oscar,Dos Santos Junior,1991-09-09 00:00:00.000
580,Chelsea,20188,Pedro,Rodriguez,1987-07-28 00:00:00.000
580,Chelsea,21343,Loic,Remy,1987-01-02 00:00:00.000
580,Chelsea,17967,John,Terry,1980-12-07 00:00:00.000
580,Chelsea,37963,Bertrand,Traore,1995-09-06 00:00:00.000
580,Chelsea,24515,Willian,Borges da Silva,1988-08-09 00:00:00.000
580,Chelsea,31685,Kurt,Zouma,1994-10-27 00:00:00.000
2139,Crystal Palace,36637,Yannick,Bolasie,1989-05-24 00:00:00.000
2139,Crystal Palace,21160,Yohan,Cabaye,1986-01-14 00:00:00.000
2139,Crystal Palace,17849,Fraizer,Campbell,1987-09-13 00:00:00.000
2139,Crystal Palace,40709,Lee,Chung-Yong,1988-07-02 00:00:00.000
2139,Crystal Palace,17587,Scott,Dann,1987-02-14 00:00:00.000
2139,Crystal Palace,36634,Damien,Delaney,1981-07-20 00:00:00.000
2139,Crystal Palace,17744,Wayne,Hennessey,1987-01-24 00:00:00.000
2139,Crystal Palace,36639,Mile,Jedinak,1984-08-03 00:00:00.000
2139,Crystal Palace,17648,Martin,Kelly,1990-04-27 00:00:00.000
2139,Crystal Palace,33041,Joe,Ledley,1987-01-23 00:00:00.000
2139,Crystal Palace,22855,James,McArthur,1987-10-07 00:00:00.000
2139,Crystal Palace,17585,Jordon,Mutch,1991-12-02 00:00:00.000
2139,Crystal Palace,26265,Jason,Puncheon,1986-06-26 00:00:00.000
2139,Crystal Palace,21317,Bakary,Sako,1988-04-26 00:00:00.000
2139,Crystal Palace,31628,Pape,Souare,1990-06-06 00:00:00.000
2139,Crystal Palace,36628,Julian,Speroni,1979-05-18 00:00:00.000
2139,Crystal Palace,36630,Joel,Ward,1989-10-29 00:00:00.000
2139,Crystal Palace,20706,Connor,Wickham,1993-03-31 00:00:00.000
2139,Crystal Palace,36640,Jonathan,Williams,1992-10-09 00:00:00.000
2139,Crystal Palace,36675,Wilfried,Zaha,1992-11-10 00:00:00.000
568,Everton,17706,Leighton,Baines,1984-12-11 00:00:00.000
568,Everton,30216,Ross,Barkley,1993-12-05 00:00:00.000
568,Everton,17820,Gareth,Barry,1981-02-23 00:00:00.000
568,Everton,29552,Muhamed,Besic,1992-09-10 00:00:00.000
568,Everton,36171,Tyias,Browning,1994-05-27 00:00:00.000
568,Everton,20795,Tom,Cleverley,1989-08-12 00:00:00.000
568,Everton,18166,Seamus,Coleman,1988-10-11 00:00:00.000
568,Everton,33949,Gerard,Deulofeu,1994-03-13 00:00:00.000
568,Everton,41028,Ramiro,Funes Mori,1991-03-05 00:00:00.000
568,Everton,38979,Brendan,Galloway,1996-03-17 00:00:00.000
568,Everton,17576,Darron,Gibson,1987-10-25 00:00:00.000
568,Everton,41485,Mason,Holgate,1996-10-22 00:00:00.000
568,Everton,17700,Phil,Jagielka,1982-08-17 00:00:00.000
568,Everton,20091,Arouna,Kone,1983-11-11 00:00:00.000
568,Everton,17604,Aaron,Lennon,1987-04-16 00:00:00.000
568,Everton,19696,Romelu,Lukaku,1993-05-13 00:00:00.000
568,Everton,18028,James,McCarthy,1990-11-12 00:00:00.000
568,Everton,32567,Kevin,Mirallas,1987-10-05 00:00:00.000
568,Everton,42546,Oumar,Niasse,1990-04-18 00:00:00.000
568,Everton,29491,Bryan,Oviedo,1990-02-18 00:00:00.000
568,Everton,39088,Matthew,Pennington,1994-10-06 00:00:00.000
568,Everton,23373,Joel,Robles,1990-06-17 00:00:00.000
568,Everton,42451,Shani,Tarashaj,1995-02-07 00:00:00.000
2198,Leicester City,17653,Marc,Albrighton,1989-11-18 00:00:00.000
2198,Leicester City,39674,Daniel,Amartey,1994-12-21 00:00:00.000
2198,Leicester City,42326,Ben,Chilwell,1996-12-21 00:00:00.000
2198,Leicester City,24184,Daniel,Drinkwater,1990-03-05 00:00:00.000
2198,Leicester City,21813,Christian,Fuchs,1986-04-07 00:00:00.000
2198,Leicester City,42449,Demarai,Gray,1996-06-28 00:00:00.000
2198,Leicester City,18050,Robert,Huth,1984-08-18 00:00:00.000
2198,Leicester City,20334,Matthew,James,1991-07-22 00:00:00.000
2198,Leicester City,39076,Andy,King,1988-10-29 00:00:00.000
2198,Leicester City,38580,Riyad,Mahrez,1991-02-21 00:00:00.000
2198,Leicester City,39074,Wes,Morgan,1984-01-21 00:00:00.000
2198,Leicester City,30826,Shinji,Okazaki,1986-04-16 00:00:00.000
2198,Leicester City,38569,Jeffrey,Schlupp,1992-12-23 00:00:00.000
2198,Leicester City,39073,Kasper,Schmeichel,1986-11-05 00:00:00.000
2198,Leicester City,20807,Danny,Simpson,1987-01-04 00:00:00.000
2198,Leicester City,29873,Leonardo,Ulloa,1986-07-26 00:00:00.000
2198,Leicester City,39075,Jamie,Vardy,1987-01-11 00:00:00.000
2198,Leicester City,33522,Marcin,Wasilewski,1980-06-09 00:00:00.000
2198,Leicester City,30532,Ron-Robert,Zieler,1989-02-12 00:00:00.000
565,Liverpool,20247,Mario,Balotelli,1990-08-12 00:00:00.000
565,Liverpool,32565,Christian,Benteke,1990-12-03 00:00:00.000
565,Liverpool,32659,Emre,Can,1994-01-12 00:00:00.000
565,Liverpool,42227,Pedro,Chirivella,1997-05-23 00:00:00.000
565,Liverpool,35056,Nathaniel,Clyne,1991-04-05 00:00:00.000
565,Liverpool,29758,Philippe,Coutinho,1992-06-12 00:00:00.000
565,Liverpool,30746,Roberto,Firmino,1991-10-02 00:00:00.000
565,Liverpool,41448,Joseph,Gomez,1997-05-23 00:00:00.000
565,Liverpool,17847,Jordan,Henderson,1990-07-17 00:00:00.000
565,Liverpool,33637,Tiago,Ilori,1993-02-26 00:00:00.000
565,Liverpool,39128,Danny,Ings,1992-07-23 00:00:00.000
565,Liverpool,34118,Loris,Karius,1993-06-22 00:00:00.000
565,Liverpool,34522,Adam,Lallana,1988-05-10 00:00:00.000
565,Liverpool,17644,Lucas,Leiva,1987-01-09 00:00:00.000
565,Liverpool,19448,Dejan,Lovren,1989-07-05 00:00:00.000
565,Liverpool,37480,Sadio,Mane,1992-04-10 00:00:00.000
565,Liverpool,38728,Lazar,Markovic,1994-03-02 00:00:00.000
565,Liverpool,22014,Joel,Matip,1991-08-08 00:00:00.000
565,Liverpool,28869,Simon,Mignolet,1988-08-06 00:00:00.000
565,Liverpool,17665,James,Milner,1986-01-04 00:00:00.000
565,Liverpool,39095,Alberto,Moreno,1992-07-05 00:00:00.000
565,Liverpool,36246,Divock,Origi,1995-04-18 00:00:00.000
565,Liverpool,42229,Connor,Randall,1995-10-21 00:00:00.000
565,Liverpool,21261,Mamadou,Sakho,1990-02-13 00:00:00.000
565,Liverpool,33668,Kevin,Stewart,1993-09-07 00:00:00.000
565,Liverpool,17973,Daniel,Sturridge,1989-09-01 00:00:00.000
573,Manchester City,31800,Sergio,Aguero,1988-06-02 00:00:00.000
573,Manchester City,39995,Jose Angelino Angel,Tasende,1997-01-04 00:00:00.000
573,Manchester City,42250,Brandon,Barker,1996-10-04 00:00:00.000
573,Manchester City,36680,Wilfried,Bony,1988-12-10 00:00:00.000
573,Manchester City,30820,Willy,Caballero,1981-09-28 00:00:00.000
573,Manchester City,17730,Gaël,Clichy,1985-07-26 00:00:00.000
573,Manchester City,32536,Kevin,De Bruyne,1991-06-28 00:00:00.000
573,Manchester City,17650,Fabian,Delph,1989-11-21 00:00:00.000
573,Manchester City,39464,Jason,Denayer,1995-06-28 00:00:00.000
573,Manchester City,32491,Francisco Reges,Fernando,1987-07-25 00:00:00.000
573,Manchester City,41003,Aleix,Garcia,1997-06-28 00:00:00.000
573,Manchester City,21761,Ilkay,Gundogan,1990-10-24 00:00:00.000
573,Manchester City,17592,Joe,Hart,1987-04-19 00:00:00.000
573,Manchester City,41453,Kelechi,Iheanacho,1996-10-03 00:00:00.000
573,Manchester City,22253,Aleksandar,Kolarov,1985-11-10 00:00:00.000
573,Manchester City,17815,Vincent,Kompany,1986-04-10 00:00:00.000
573,Manchester City,19541,Fernando,Luiz Roza,1985-05-04 00:00:00.000
573,Manchester City,41792,Pablo,Maffeo,1997-07-12 00:00:00.000
573,Manchester City,32507,Eliaquim,Mangala,1991-02-13 00:00:00.000
573,Manchester City,17727,Samir,Nasri,1987-06-26 00:00:00.000
573,Manchester City,20087,Jesus,Navas,1985-11-21 00:00:00.000
573,Manchester City,32474,Nicolas,Otamendi,1988-02-12 00:00:00.000
573,Manchester City,17729,Bacary,Sagna,1983-02-14 00:00:00.000
573,Manchester City,23165,David,Silva,1986-01-08 00:00:00.000
573,Manchester City,31799,Raheem,Sterling,1994-12-08 00:00:00.000
573,Manchester City,31814,Yaya,Toure,1983-05-13 00:00:00.000
573,Manchester City,17822,Pablo,Zabaleta,1985-01-16 00:00:00.000
562,Manchester United,39867,Eric,Bailly,1994-06-12 00:00:00.000
562,Manchester United,30126,Daley,Blind,1990-03-09 00:00:00.000
562,Manchester United,18008,Michael,Carrick,1981-07-28 00:00:00.000
562,Manchester United,29731,Matteo,Darmian,1989-12-02 00:00:00.000
562,Manchester United,20030,David,De Gea,1990-11-07 00:00:00.000
562,Manchester United,34202,Memphis,Depay,1994-02-13 00:00:00.000
562,Manchester United,17699,Marouane,Fellaini,1987-11-22 00:00:00.000
562,Manchester United,42739,Timothy,Fosu-Mensah,1998-01-02 00:00:00.000
562,Manchester United,23123,Ander,Herrera,1989-08-14 00:00:00.000
562,Manchester United,20191,Zlatan,Ibrahimovic,1981-10-03 00:00:00.000
562,Manchester United,35346,Sam,Johnstone,1993-03-25 00:00:00.000
562,Manchester United,18164,Phil,Jones,1992-02-21 00:00:00.000
562,Manchester United,31810,William,Keane,1993-01-11 00:00:00.000
562,Manchester United,34071,Jesse,Lingard,1992-12-15 00:00:00.000
562,Manchester United,36154,Anthony,Martial,1995-12-05 00:00:00.000
562,Manchester United,32013,Juan,Mata,1988-04-28 00:00:00.000
562,Manchester United,39479,Andreas,Pereira,1996-01-01 00:00:00.000
562,Manchester United,42352,Marcus,Rashford,1997-10-31 00:00:00.000
562,Manchester United,35911,Marcos,Rojo,1990-03-20 00:00:00.000
562,Manchester United,35184,Sergio,Romero,1987-02-22 00:00:00.000
562,Manchester United,17554,Wayne,Rooney,1985-10-24 00:00:00.000
562,Manchester United,34532,Morgan,Schneiderlin,1989-11-08 00:00:00.000
562,Manchester United,19810,Bastian,Schweinsteiger,1984-08-01 00:00:00.000
562,Manchester United,34534,Luke,Shaw,1995-07-12 00:00:00.000
562,Manchester United,18036,Chris,Smalling,1989-11-22 00:00:00.000
562,Manchester United,42325,Axel,Tuanzebe,1997-11-14 00:00:00.000
562,Manchester United,31819,Antonio,Valencia,1985-08-04 00:00:00.000
562,Manchester United,17656,Ashley,Young,1985-07-09 00:00:00.000
2108,Southampton,39105,Charlie,Austin,1989-07-05 00:00:00.000
2108,Southampton,20501,Ryan,Bertrand,1989-08-05 00:00:00.000
2108,Southampton,38532,Jordy,Clasie,1991-06-27 00:00:00.000
2108,Southampton,20065,Steven,Davis,1985-01-01 00:00:00.000
2108,Southampton,34516,Jose,Fonte,1983-12-22 00:00:00.000
2108,Southampton,24171,Fraser,Forster,1988-03-17 00:00:00.000
2108,Southampton,33753,Florin,Gardos,1988-10-29 00:00:00.000
2108,Southampton,36554,Lloyd,Isgrove,1993-08-12 00:00:00.000
2108,Southampton,31960,Shane,Long,1987-01-20 00:00:00.000
2108,Southampton,38871,Cuco,Martina,1989-09-25 00:00:00.000
2108,Southampton,39106,Sam,McQueen,1995-02-06 00:00:00.000
2108,Southampton,18302,Nathan,Redmond,1994-03-06 00:00:00.000
2108,Southampton,37983,Harrison,Reed,1995-01-27 00:00:00.000
2108,Southampton,34530,Jay,Rodriguez,1989-07-29 00:00:00.000
2108,Southampton,31180,Oriol,Romeu,1991-09-24 00:00:00.000
2108,Southampton,35925,Cedric,Soares,1991-08-31 00:00:00.000
2108,Southampton,35526,Dusan,Tadic,1988-11-20 00:00:00.000
2108,Southampton,38354,Matt,Targett,1995-09-18 00:00:00.000
2108,Southampton,37258,Virgil,Van Dijk,1991-07-08 00:00:00.000
2108,Southampton,34536,James,Ward-Prowse,1994-11-01 00:00:00.000
2108,Southampton,35155,Maya,Yoshida,1988-08-24 00:00:00.000
578,Stoke,20391,Charlie,Adam,1985-12-10 00:00:00.000
578,Stoke,24614,Ibrahim,Afellay,1986-04-02 00:00:00.000
578,Stoke,20370,Marko,Arnautovic,1989-04-19 00:00:00.000
578,Stoke,42850,Daniel,Bachmann,1994-07-09 00:00:00.000
578,Stoke,17854,Phil,Bardsley,1985-06-28 00:00:00.000
578,Stoke,36681,Jack,Butland,1993-03-10 00:00:00.000
578,Stoke,14438,Geoff,Cameron,1985-07-11 00:00:00.000
578,Stoke,17609,Peter,Crouch,1981-01-30 00:00:00.000
578,Stoke,18231,Mame,Diouf,1987-12-16 00:00:00.000
578,Stoke,17816,Shay,Given,1976-04-20 00:00:00.000
578,Stoke,41449,Jakob,Haugaard,1992-05-01 00:00:00.000
578,Stoke,42548,Giannelli,Imbula,1992-09-12 00:00:00.000
578,Stoke,17810,Stephen,Ireland,1986-08-22 00:00:00.000
578,Stoke,17641,Glen,Johnson,1984-08-23 00:00:00.000
578,Stoke,20194,Bojan,Krkic,1990-08-28 00:00:00.000
578,Stoke,34029,Marc,Muniesa,1992-03-27 00:00:00.000
578,Stoke,33440,Erik,Pieters,1988-08-07 00:00:00.000
578,Stoke,33893,José Luis,Sanmartín Mato,1991-03-03 00:00:00.000
578,Stoke,30116,Xherdan,Shaqiri,1991-10-10 00:00:00.000
578,Stoke,17913,Ryan,Shawcross,1987-10-04 00:00:00.000
578,Stoke,39988,Oliver,Shenton,1996-11-06 00:00:00.000
578,Stoke,38657,Dionatan,Teixeira,1992-07-24 00:00:00.000
578,Stoke,20703,Jonathan,Walters,1983-09-20 00:00:00.000
578,Stoke,17919,Glenn,Whelan,1984-01-13 00:00:00.000
